Province,Latitude,Longitude
จังหวัดแม่ฮ่องสอน,17.6477,98.0689
จังหวัดแม่ฮ่องสอน,17.6465,98.0636
จังหวัดแม่ฮ่องสอน,17.6543,98.0631
จังหวัดแม่ฮ่องสอน,17.6607,98.0589
จังหวัดแม่ฮ่องสอน,17.6655,98.0537
จังหวัดแม่ฮ่องสอน,17.6652,98.0482
จังหวัดแม่ฮ่องสอน,17.6681,98.0483
จังหวัดแม่ฮ่องสอน,17.6685,98.0463
จังหวัดแม่ฮ่องสอน,17.6736,98.044
จังหวัดแม่ฮ่องสอน,17.6735,98.0416
จังหวัดแม่ฮ่องสอน,17.6791,98.044
จังหวัดแม่ฮ่องสอน,17.6845,98.0409
จังหวัดแม่ฮ่องสอน,17.694,98.0393
จังหวัดแม่ฮ่องสอน,17.7011,98.0319
จังหวัดแม่ฮ่องสอน,17.7071,98.0326
จังหวัดแม่ฮ่องสอน,17.7095,98.0305
จังหวัดแม่ฮ่องสอน,17.7073,98.0263
จังหวัดแม่ฮ่องสอน,17.7109,98.0248
จังหวัดแม่ฮ่องสอน,17.7198,98.0283
จังหวัดแม่ฮ่องสอน,17.7238,98.0222
จังหวัดแม่ฮ่องสอน,17.7296,98.0222
จังหวัดแม่ฮ่องสอน,17.7309,98.0164
จังหวัดแม่ฮ่องสอน,17.7381,98.0159
จังหวัดแม่ฮ่องสอน,17.7344,98.022
จังหวัดแม่ฮ่องสอน,17.7365,98.0227
จังหวัดแม่ฮ่องสอน,17.7444,98.0181
จังหวัดแม่ฮ่องสอน,17.7466,98.0129
จังหวัดแม่ฮ่องสอน,17.7495,98.0122
จังหวัดแม่ฮ่องสอน,17.7543,98.0148
จังหวัดแม่ฮ่องสอน,17.7539,98.0118
จังหวัดแม่ฮ่องสอน,17.7602,98.0086
จังหวัดแม่ฮ่องสอน,17.7649,98.0115
จังหวัดแม่ฮ่องสอน,17.7672,98.0106
จังหวัดแม่ฮ่องสอน,17.7736,98.0053
จังหวัดแม่ฮ่องสอน,17.7733,97.9978
จังหวัดแม่ฮ่องสอน,17.7755,97.9969
จังหวัดแม่ฮ่องสอน,17.7785,97.9997
จังหวัดแม่ฮ่องสอน,17.7843,97.9975
จังหวัดแม่ฮ่องสอน,17.784,97.9945
จังหวัดแม่ฮ่องสอน,17.7945,97.9916
จังหวัดแม่ฮ่องสอน,17.7986,97.9873
จังหวัดแม่ฮ่องสอน,17.8073,97.9868
จังหวัดแม่ฮ่องสอน,17.8093,97.9899
จังหวัดแม่ฮ่องสอน,17.8131,97.9803
จังหวัดแม่ฮ่องสอน,17.821,97.9813
จังหวัดแม่ฮ่องสอน,17.8221,97.9789
จังหวัดแม่ฮ่องสอน,17.821,97.9768
จังหวัดแม่ฮ่องสอน,17.8234,97.9763
จังหวัดแม่ฮ่องสอน,17.8305,97.979
จังหวัดแม่ฮ่องสอน,17.8305,97.982
จังหวัดแม่ฮ่องสอน,17.836,97.9831
จังหวัดแม่ฮ่องสอน,17.8469,97.9756
จังหวัดแม่ฮ่องสอน,17.8454,97.973
จังหวัดแม่ฮ่องสอน,17.8466,97.9713
จังหวัดแม่ฮ่องสอน,17.8551,97.9685
จังหวัดแม่ฮ่องสอน,17.8576,97.9694
จังหวัดแม่ฮ่องสอน,17.8615,97.9742
จังหวัดแม่ฮ่องสอน,17.867,97.9701
จังหวัดแม่ฮ่องสอน,17.8635,97.9673
จังหวัดแม่ฮ่องสอน,17.8639,97.965
จังหวัดแม่ฮ่องสอน,17.8662,97.9642
จังหวัดแม่ฮ่องสอน,17.8587,97.9533
จังหวัดแม่ฮ่องสอน,17.8565,97.9373
จังหวัดแม่ฮ่องสอน,17.857,97.9194
จังหวัดแม่ฮ่องสอน,17.8532,97.9132
จังหวัดแม่ฮ่องสอน,17.842,97.9083
จังหวัดแม่ฮ่องสอน,17.8395,97.9088
จังหวัดแม่ฮ่องสอน,17.8352,97.9027
จังหวัดแม่ฮ่องสอน,17.8308,97.9
จังหวัดแม่ฮ่องสอน,17.8286,97.9
จังหวัดแม่ฮ่องสอน,17.8184,97.9075
จังหวัดแม่ฮ่องสอน,17.8106,97.9055
จังหวัดแม่ฮ่องสอน,17.8025,97.8955
จังหวัดแม่ฮ่องสอน,17.7994,97.8859
จังหวัดแม่ฮ่องสอน,17.7932,97.877
จังหวัดแม่ฮ่องสอน,17.7935,97.872
จังหวัดแม่ฮ่องสอน,17.791,97.8696
จังหวัดแม่ฮ่องสอน,17.7878,97.8693
จังหวัดแม่ฮ่องสอน,17.789,97.864
จังหวัดแม่ฮ่องสอน,17.7838,97.8619
จังหวัดแม่ฮ่องสอน,17.7826,97.8561
จังหวัดแม่ฮ่องสอน,17.7773,97.8469
จังหวัดแม่ฮ่องสอน,17.7798,97.827
จังหวัดแม่ฮ่องสอน,17.785,97.8178
จังหวัดแม่ฮ่องสอน,17.7833,97.812
จังหวัดแม่ฮ่องสอน,17.7813,97.8112
จังหวัดแม่ฮ่องสอน,17.778,97.8057
จังหวัดแม่ฮ่องสอน,17.775,97.7963
จังหวัดแม่ฮ่องสอน,17.783,97.7881
จังหวัดแม่ฮ่องสอน,17.7747,97.7645
จังหวัดแม่ฮ่องสอน,17.7768,97.7596
จังหวัดแม่ฮ่องสอน,17.7758,97.7537
จังหวัดแม่ฮ่องสอน,17.7806,97.7498
จังหวัดแม่ฮ่องสอน,17.7812,97.7459
จังหวัดแม่ฮ่องสอน,17.7833,97.7469
จังหวัดแม่ฮ่องสอน,17.7834,97.744
จังหวัดแม่ฮ่องสอน,17.7949,97.7333
จังหวัดแม่ฮ่องสอน,17.7965,97.7255
จังหวัดแม่ฮ่องสอน,17.8046,97.7196
จังหวัดแม่ฮ่องสอน,17.8136,97.7213
จังหวัดแม่ฮ่องสอน,17.8157,97.7205
จังหวัดแม่ฮ่องสอน,17.8171,97.7184
จังหวัดแม่ฮ่องสอน,17.8166,97.7109
จังหวัดแม่ฮ่องสอน,17.8136,97.7042
จังหวัดแม่ฮ่องสอน,17.8174,97.7004
จังหวัดแม่ฮ่องสอน,17.8266,97.6947
จังหวัดแม่ฮ่องสอน,17.8388,97.6939
จังหวัดแม่ฮ่องสอน,17.8683,97.6763
จังหวัดแม่ฮ่องสอน,17.875,97.6763
จังหวัดแม่ฮ่องสอน,17.8864,97.6793
จังหวัดแม่ฮ่องสอน,17.9243,97.6937
จังหวัดแม่ฮ่องสอน,17.9415,97.7128
จังหวัดแม่ฮ่องสอน,17.9421,97.7191
จังหวัดแม่ฮ่องสอน,17.9466,97.7303
จังหวัดแม่ฮ่องสอน,17.9519,97.7374
จังหวัดแม่ฮ่องสอน,17.9665,97.741
จังหวัดแม่ฮ่องสอน,17.9725,97.7411
จังหวัดแม่ฮ่องสอน,17.992,97.735
จังหวัดแม่ฮ่องสอน,18.0128,97.7248
จังหวัดแม่ฮ่องสอน,18.0175,97.727
จังหวัดแม่ฮ่องสอน,18.047,97.7099
จังหวัดแม่ฮ่องสอน,18.0543,97.709
จังหวัดแม่ฮ่องสอน,18.064,97.6993
จังหวัดแม่ฮ่องสอน,18.0641,97.6943
จังหวัดแม่ฮ่องสอน,18.0585,97.6892
จังหวัดแม่ฮ่องสอน,18.06,97.687
จังหวัดแม่ฮ่องสอน,18.0646,97.6856
จังหวัดแม่ฮ่องสอน,18.0819,97.6935
จังหวัดแม่ฮ่องสอน,18.0869,97.6936
จังหวัดแม่ฮ่องสอน,18.0864,97.6919
จังหวัดแม่ฮ่องสอน,18.0945,97.6892
จังหวัดแม่ฮ่องสอน,18.1114,97.6797
จังหวัดแม่ฮ่องสอน,18.133,97.6797
จังหวัดแม่ฮ่องสอน,18.145,97.6775
จังหวัดแม่ฮ่องสอน,18.1525,97.6785
จังหวัดแม่ฮ่องสอน,18.1595,97.6769
จังหวัดแม่ฮ่องสอน,18.1686,97.6679
จังหวัดแม่ฮ่องสอน,18.1705,97.6597
จังหวัดแม่ฮ่องสอน,18.1771,97.6517
จังหวัดแม่ฮ่องสอน,18.1912,97.6442
จังหวัดแม่ฮ่องสอน,18.2063,97.6283
จังหวัดแม่ฮ่องสอน,18.2214,97.6163
จังหวัดแม่ฮ่องสอน,18.2367,97.6104
จังหวัดแม่ฮ่องสอน,18.2411,97.6097
จังหวัดแม่ฮ่องสอน,18.2495,97.6124
จังหวัดแม่ฮ่องสอน,18.2582,97.6238
จังหวัดแม่ฮ่องสอน,18.2706,97.6358
จังหวัดแม่ฮ่องสอน,18.279,97.6411
จังหวัดแม่ฮ่องสอน,18.2858,97.6404
จังหวัดแม่ฮ่องสอน,18.3167,97.6207
จังหวัดแม่ฮ่องสอน,18.3186,97.615
จังหวัดแม่ฮ่องสอน,18.326,97.6044
จังหวัดแม่ฮ่องสอน,18.33,97.5938
จังหวัดแม่ฮ่องสอน,18.3306,97.585
จังหวัดแม่ฮ่องสอน,18.3368,97.5765
จังหวัดแม่ฮ่องสอน,18.3351,97.5682
จังหวัดแม่ฮ่องสอน,18.3377,97.5611
จังหวัดแม่ฮ่องสอน,18.3344,97.5543
จังหวัดแม่ฮ่องสอน,18.3306,97.5511
จังหวัดแม่ฮ่องสอน,18.3086,97.5439
จังหวัดแม่ฮ่องสอน,18.299,97.5426
จังหวัดแม่ฮ่องสอน,18.2847,97.5372
จังหวัดแม่ฮ่องสอน,18.2754,97.5287
จังหวัดแม่ฮ่องสอน,18.2715,97.5218
จังหวัดแม่ฮ่องสอน,18.2648,97.5077
จังหวัดแม่ฮ่องสอน,18.2671,97.5019
จังหวัดแม่ฮ่องสอน,18.2878,97.4864
จังหวัดแม่ฮ่องสอน,18.3016,97.4683
จังหวัดแม่ฮ่องสอน,18.3093,97.4619
จังหวัดแม่ฮ่องสอน,18.326,97.4536
จังหวัดแม่ฮ่องสอน,18.3314,97.4476
จังหวัดแม่ฮ่องสอน,18.338,97.4453
จังหวัดแม่ฮ่องสอน,18.3492,97.4452
จังหวัดแม่ฮ่องสอน,18.3589,97.4431
จังหวัดแม่ฮ่องสอน,18.3751,97.4524
จังหวัดแม่ฮ่องสอน,18.3881,97.4534
จังหวัดแม่ฮ่องสอน,18.3943,97.4473
จังหวัดแม่ฮ่องสอน,18.4033,97.4419
จังหวัดแม่ฮ่องสอน,18.4052,97.4379
จังหวัดแม่ฮ่องสอน,18.4051,97.4299
จังหวัดแม่ฮ่องสอน,18.4091,97.4263
จังหวัดแม่ฮ่องสอน,18.4207,97.4213
จังหวัดแม่ฮ่องสอน,18.4339,97.4196
จังหวัดแม่ฮ่องสอน,18.4411,97.4146
จังหวัดแม่ฮ่องสอน,18.4473,97.4049
จังหวัดแม่ฮ่องสอน,18.457,97.3999
จังหวัดแม่ฮ่องสอน,18.4698,97.3957
จังหวัดแม่ฮ่องสอน,18.4905,97.3919
จังหวัดแม่ฮ่องสอน,18.5062,97.3861
จังหวัดแม่ฮ่องสอน,18.5217,97.3735
จังหวัดแม่ฮ่องสอน,18.5278,97.3596
จังหวัดแม่ฮ่องสอน,18.5352,97.3534
จังหวัดแม่ฮ่องสอน,18.5406,97.3516
จังหวัดแม่ฮ่องสอน,18.5424,97.3488
จังหวัดแม่ฮ่องสอน,18.5558,97.3456
จังหวัดแม่ฮ่องสอน,18.5724,97.3452
จังหวัดแม่ฮ่องสอน,18.575,97.3455
จังหวัดแม่ฮ่องสอน,18.5832,97.3542
จังหวัดแม่ฮ่องสอน,18.5937,97.3611
จังหวัดแม่ฮ่องสอน,18.5899,97.3622
จังหวัดแม่ฮ่องสอน,18.5924,97.3633
จังหวัดแม่ฮ่องสอน,18.5868,97.3649
จังหวัดแม่ฮ่องสอน,18.5771,97.365
จังหวัดแม่ฮ่องสอน,18.5749,97.3628
จังหวัดแม่ฮ่องสอน,18.5581,97.3637
จังหวัดแม่ฮ่องสอน,18.5556,97.3689
จังหวัดแม่ฮ่องสอน,18.5559,97.3868
จังหวัดแม่ฮ่องสอน,18.5586,97.3984
จังหวัดแม่ฮ่องสอน,18.5617,97.4013
จังหวัดแม่ฮ่องสอน,18.5525,97.4104
จังหวัดแม่ฮ่องสอน,18.5447,97.4228
จังหวัดแม่ฮ่องสอน,18.5249,97.4274
จังหวัดแม่ฮ่องสอน,18.5184,97.4327
จังหวัดแม่ฮ่องสอน,18.5034,97.4359
จังหวัดแม่ฮ่องสอน,18.4949,97.4438
จังหวัดแม่ฮ่องสอน,18.4918,97.4488
จังหวัดแม่ฮ่องสอน,18.4902,97.4563
จังหวัดแม่ฮ่องสอน,18.4964,97.4629
จังหวัดแม่ฮ่องสอน,18.4942,97.4679
จังหวัดแม่ฮ่องสอน,18.4948,97.4701
